,decile1b,decile3,decile1,sex,lsat,ugpa,grad,bar1,fulltime,fam_inc,gender,race1,tier
19352,6.0,5.0,6.0,1.0,2,1,0,1,1.0,3.0,0,1,4.0
19363,4.0,1.0,4.0,1.0,0,1,0,0,1.0,3.0,0,1,3.0
19370,3.0,2.0,3.0,1.0,0,1,0,0,1.0,4.0,0,1,2.0
19376,7.0,7.0,7.0,1.0,2,1,0,0,1.0,3.0,0,1,3.0
19391,2.0,3.0,2.0,2.0,2,1,0,1,1.0,3.0,1,1,3.0
19394,6.0,4.0,6.0,2.0,1,1,0,1,1.0,4.0,1,1,3.0
19397,5.0,4.0,5.0,1.0,2,1,0,0,1.0,4.0,0,1,5.0
19399,1.0,3.0,2.0,2.0,0,1,0,1,1.0,3.0,1,1,2.0
19400,7.0,9.0,7.0,2.0,3,1,0,1,1.0,5.0,1,1,5.0
19401,7.0,8.0,8.0,2.0,2,1,0,1,1.0,3.0,1,1,4.0
19415,3.0,2.0,3.0,2.0,2,1,0,1,1.0,3.0,1,1,4.0
19417,7.0,7.0,8.0,1.0,3,1,0,1,1.0,4.0,0,1,4.0
19418,9.0,9.0,9.0,2.0,1,1,0,1,1.0,3.0,1,1,4.0
19419,7.0,4.0,8.0,2.0,2,1,0,0,1.0,3.0,1,2,3.0
19427,5.0,6.0,5.0,2.0,1,1,0,1,1.0,2.0,1,1,3.0
19428,6.0,7.0,6.0,1.0,2,1,0,1,1.0,3.0,0,1,3.0
19433,5.0,5.0,5.0,2.0,3,1,0,1,1.0,3.0,1,1,4.0
19437,2.0,10.0,2.0,1.0,2,1,0,1,1.0,3.0,0,4,2.0
19447,1.0,1.0,2.0,1.0,0,1,0,0,1.0,3.0,0,0,3.0
19461,1.0,1.0,1.0,1.0,0,1,0,0,1.0,2.0,0,3,5.0
19472,10.0,9.0,10.0,2.0,0,1,0,1,1.0,4.0,1,0,2.0
19475,1.0,1.0,1.0,1.0,1,1,0,0,1.0,5.0,0,1,5.0
19480,8.0,8.0,8.0,2.0,3,1,0,1,1.0,2.0,1,1,3.0
19487,9.0,9.0,9.0,2.0,0,1,0,1,1.0,4.0,1,1,3.0
19496,10.0,10.0,10.0,1.0,1,1,0,1,1.0,5.0,0,1,3.0
19499,1.0,1.0,1.0,1.0,0,1,0,0,1.0,5.0,0,3,4.0
19500,7.0,8.0,7.0,2.0,3,1,0,1,1.0,5.0,1,1,3.0
19503,2.0,1.0,2.0,2.0,0,1,0,0,1.0,3.0,1,1,3.0
19505,5.0,6.0,6.0,2.0,0,1,0,0,2.0,3.0,1,2,3.0
19507,7.0,7.0,7.0,1.0,2,1,0,1,1.0,4.0,0,1,4.0
19515,8.0,7.0,8.0,1.0,2,1,0,0,2.0,4.0,0,1,2.0
19517,7.0,8.0,8.0,2.0,0,1,0,1,1.0,4.0,1,1,4.0
19519,7.0,9.0,7.0,1.0,1,1,0,1,2.0,3.0,0,1,3.0
19525,8.0,4.0,8.0,1.0,0,1,0,1,2.0,3.0,0,2,3.0
19532,6.0,4.0,6.0,2.0,3,1,0,1,1.0,2.0,1,1,3.0
19538,3.0,1.0,3.0,1.0,2,1,0,0,1.0,4.0,0,1,4.0
19541,4.0,4.0,4.0,2.0,3,1,0,0,2.0,3.0,1,1,4.0
19546,4.0,3.0,5.0,2.0,0,1,0,0,1.0,3.0,1,3,1.0
19555,1.0,1.0,1.0,2.0,3,1,0,0,1.0,3.0,1,1,4.0
19563,3.0,3.0,3.0,1.0,1,1,0,1,1.0,4.0,0,1,4.0
19566,7.0,5.0,8.0,2.0,1,1,0,1,1.0,4.0,1,1,3.0
19568,9.0,5.0,9.0,2.0,0,1,0,1,1.0,2.0,1,0,3.0
19578,3.0,4.0,3.0,1.0,2,1,0,0,1.0,4.0,0,1,4.0
19581,2.0,6.0,2.0,1.0,0,1,0,0,1.0,3.0,0,1,3.0
19586,5.0,6.0,5.0,1.0,2,1,0,0,1.0,4.0,0,1,2.0
19587,4.0,2.0,5.0,1.0,1,1,0,0,1.0,3.0,0,1,4.0
19598,7.0,7.0,7.0,1.0,2,1,0,1,1.0,2.0,0,1,3.0
19603,7.0,8.0,7.0,1.0,2,1,0,1,1.0,4.0,0,1,3.0
19604,4.0,4.0,4.0,2.0,1,1,0,0,1.0,3.0,1,1,5.0
19607,7.0,6.0,7.0,1.0,0,1,0,1,1.0,4.0,0,0,4.0
19610,6.0,7.0,6.0,1.0,3,1,0,1,1.0,1.0,0,1,4.0
19612,1.0,1.0,1.0,1.0,3,1,0,0,1.0,3.0,0,3,5.0
19616,10.0,10.0,10.0,2.0,1,1,0,1,1.0,4.0,1,1,4.0
19618,6.0,5.0,6.0,2.0,0,1,0,1,1.0,4.0,1,1,3.0
19626,6.0,4.0,7.0,2.0,1,1,0,0,1.0,3.0,1,1,3.0
19634,4.0,3.0,5.0,1.0,0,1,0,0,1.0,4.0,0,2,2.0
19639,9.0,9.0,9.0,2.0,1,1,0,1,1.0,3.0,1,1,4.0
19644,2.0,2.0,2.0,1.0,3,1,0,0,1.0,4.0,0,2,4.0
19646,7.0,7.0,7.0,2.0,3,1,0,1,1.0,4.0,1,1,3.0
19648,6.0,8.0,7.0,1.0,0,1,0,1,1.0,3.0,0,1,2.0
19654,1.0,1.0,1.0,2.0,0,1,0,0,1.0,3.0,1,3,3.0
19664,4.0,1.0,4.0,1.0,0,1,0,0,1.0,3.0,0,1,3.0
19665,2.0,3.0,2.0,2.0,1,1,0,1,1.0,4.0,1,1,4.0
19668,1.0,1.0,2.0,2.0,0,1,0,0,1.0,3.0,1,3,4.0
19674,2.0,2.0,2.0,1.0,0,1,0,0,1.0,3.0,0,1,3.0
19678,8.0,8.0,8.0,2.0,1,1,0,0,1.0,5.0,1,1,5.0
19682,4.0,3.0,5.0,2.0,0,1,0,0,1.0,3.0,1,0,1.0
19692,7.0,8.0,7.0,2.0,2,1,0,1,1.0,3.0,1,1,3.0
19700,9.0,3.0,9.0,2.0,0,1,0,0,2.0,4.0,1,1,4.0
19701,1.0,1.0,2.0,1.0,0,1,0,0,2.0,1.0,0,3,4.0
19703,3.0,1.0,4.0,1.0,1,1,0,0,1.0,4.0,0,1,3.0
19706,1.0,1.0,1.0,2.0,0,1,0,0,1.0,5.0,1,2,5.0
19712,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,4.0
19718,4.0,4.0,5.0,1.0,0,1,0,1,1.0,2.0,0,3,1.0
19721,3.0,2.0,4.0,1.0,0,1,0,0,1.0,3.0,0,3,2.0
19724,2.0,1.0,2.0,1.0,0,1,0,0,1.0,3.0,0,1,2.0
19725,1.0,1.0,1.0,2.0,0,1,0,0,1.0,2.0,1,2,5.0
19736,1.0,1.0,1.0,1.0,0,1,0,0,2.0,4.0,0,3,5.0
19740,7.0,6.0,7.0,1.0,1,1,0,1,1.0,4.0,0,2,4.0
19750,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,2.0
19753,1.0,2.0,2.0,2.0,0,1,0,0,1.0,5.0,1,3,3.0
19759,1.0,1.0,2.0,1.0,0,1,0,0,1.0,3.0,0,1,2.0
19761,1.0,1.0,1.0,1.0,0,1,0,0,1.0,4.0,0,2,2.0
19767,8.0,8.0,9.0,1.0,0,1,0,0,1.0,2.0,0,3,1.0
19770,6.0,3.0,6.0,2.0,1,1,0,0,1.0,4.0,1,1,4.0
19771,5.0,4.0,5.0,1.0,0,1,0,0,1.0,5.0,0,3,4.0
19772,1.0,1.0,2.0,2.0,0,1,0,0,1.0,3.0,1,3,1.0
19776,3.0,2.0,3.0,1.0,2,1,0,0,1.0,2.0,0,4,3.0
19782,1.0,1.0,1.0,1.0,2,1,0,0,1.0,4.0,0,1,3.0
19784,5.0,3.0,5.0,2.0,1,1,0,1,2.0,4.0,1,1,4.0
19786,5.0,4.0,5.0,2.0,3,1,0,0,1.0,1.0,1,1,3.0
19791,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,4.0
19796,3.0,2.0,3.0,1.0,0,1,0,1,1.0,3.0,0,0,5.0
19804,7.0,8.0,7.0,2.0,0,1,0,1,1.0,4.0,1,1,3.0
19806,2.0,1.0,2.0,1.0,2,1,0,0,2.0,3.0,0,1,5.0
19812,4.0,4.0,4.0,1.0,2,1,0,0,1.0,3.0,0,1,2.0
19817,4.0,2.0,4.0,2.0,3,1,0,0,1.0,3.0,1,1,3.0
19818,4.0,5.0,4.0,2.0,2,1,0,1,1.0,3.0,1,0,5.0
19819,10.0,3.0,10.0,2.0,0,1,0,0,2.0,3.0,1,1,4.0
19827,5.0,3.0,5.0,2.0,1,1,0,1,1.0,3.0,1,1,5.0
19828,1.0,1.0,2.0,1.0,0,1,0,0,2.0,5.0,0,1,3.0
19829,5.0,4.0,6.0,2.0,1,1,0,0,2.0,3.0,1,1,5.0
19832,1.0,3.0,1.0,1.0,0,1,0,0,1.0,2.0,0,4,1.0
19833,4.0,6.0,4.0,2.0,0,1,0,1,2.0,3.0,1,1,2.0
19834,2.0,2.0,3.0,2.0,0,1,0,0,1.0,4.0,1,3,4.0
19835,2.0,2.0,3.0,2.0,0,1,0,0,1.0,3.0,1,4,4.0
19838,9.0,6.0,9.0,2.0,2,1,0,0,1.0,3.0,1,1,3.0
19845,3.0,3.0,3.0,2.0,3,1,0,1,1.0,4.0,1,1,4.0
19846,2.0,1.0,2.0,2.0,3,1,0,0,1.0,3.0,1,2,4.0
19847,6.0,5.0,7.0,1.0,1,1,0,1,1.0,4.0,0,1,3.0
19849,6.0,6.0,6.0,2.0,2,1,0,0,2.0,3.0,1,0,3.0
19852,2.0,1.0,2.0,1.0,0,1,0,0,1.0,3.0,0,3,4.0
19854,6.0,3.0,7.0,2.0,2,1,0,1,2.0,2.0,1,1,2.0
19859,3.0,4.0,4.0,2.0,0,1,0,0,1.0,4.0,1,1,1.0
19860,9.0,10.0,9.0,2.0,2,1,0,1,2.0,3.0,1,1,3.0
19869,7.0,8.0,7.0,2.0,3,1,0,1,1.0,4.0,1,1,3.0
19872,4.0,4.0,4.0,2.0,1,1,0,0,1.0,4.0,1,1,3.0
19873,4.0,5.0,5.0,2.0,0,1,0,0,1.0,4.0,1,1,1.0
19878,4.0,3.0,4.0,2.0,0,1,0,0,2.0,2.0,1,3,3.0
19880,1.0,3.0,2.0,1.0,0,1,0,0,2.0,3.0,0,3,4.0
19885,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,5.0
19886,5.0,4.0,5.0,2.0,0,1,0,0,1.0,3.0,1,0,4.0
19889,3.0,1.0,4.0,1.0,2,1,0,0,1.0,4.0,0,1,3.0
19891,7.0,8.0,7.0,2.0,2,1,0,1,1.0,4.0,1,1,2.0
19893,2.0,3.0,2.0,1.0,2,1,0,1,1.0,4.0,0,1,3.0
19894,8.0,8.0,8.0,2.0,2,1,0,1,1.0,4.0,1,1,4.0
19901,5.0,6.0,5.0,2.0,1,1,0,1,1.0,3.0,1,1,3.0
19902,2.0,3.0,2.0,1.0,2,1,0,1,1.0,2.0,0,1,3.0
19906,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,0,3.0
19910,1.0,1.0,1.0,2.0,2,1,0,0,1.0,3.0,1,1,3.0
19917,1.0,1.0,1.0,2.0,0,1,0,0,1.0,3.0,1,3,3.0
19919,4.0,4.0,5.0,2.0,0,1,0,1,1.0,3.0,1,3,1.0
19920,2.0,1.0,2.0,2.0,1,1,0,0,1.0,4.0,1,1,3.0
19926,2.0,1.0,3.0,1.0,2,1,0,0,1.0,3.0,0,1,2.0
19932,3.0,1.0,4.0,1.0,0,1,0,0,2.0,2.0,0,4,1.0
19935,3.0,3.0,3.0,2.0,2,1,0,0,1.0,4.0,1,1,3.0
19936,3.0,1.0,4.0,2.0,0,1,0,0,1.0,4.0,1,1,2.0
19937,2.0,1.0,2.0,1.0,1,1,0,0,1.0,2.0,0,0,3.0
19942,5.0,2.0,6.0,2.0,0,1,0,0,1.0,4.0,1,1,2.0
19943,8.0,9.0,8.0,2.0,2,1,0,0,1.0,4.0,1,1,2.0
19947,2.0,4.0,2.0,2.0,2,1,0,0,2.0,3.0,1,1,5.0
19949,1.0,1.0,1.0,1.0,2,1,0,1,1.0,2.0,0,4,3.0
19951,5.0,2.0,5.0,2.0,1,1,0,0,1.0,3.0,1,1,3.0
19954,4.0,4.0,5.0,1.0,0,1,0,0,1.0,3.0,0,3,1.0
19956,1.0,1.0,1.0,1.0,0,1,0,1,1.0,3.0,0,3,3.0
19957,3.0,1.0,3.0,2.0,0,1,0,0,1.0,2.0,1,0,5.0
19968,10.0,8.0,10.0,2.0,0,1,0,1,1.0,4.0,1,3,1.0
19969,2.0,1.0,2.0,1.0,1,1,0,0,1.0,2.0,0,1,3.0
19973,2.0,2.0,2.0,2.0,2,1,0,0,2.0,4.0,1,1,3.0
19978,10.0,7.0,10.0,1.0,2,1,0,1,1.0,3.0,0,1,3.0
19988,4.0,4.0,4.0,1.0,0,1,0,1,1.0,3.0,0,3,4.0
19990,2.0,2.0,2.0,2.0,0,1,0,1,1.0,3.0,1,1,2.0
19999,2.0,1.0,2.0,2.0,0,1,0,1,1.0,3.0,1,3,3.0
20004,4.0,2.0,5.0,1.0,0,1,0,1,1.0,4.0,0,1,3.0
20023,10.0,9.0,10.0,2.0,1,1,0,1,2.0,3.0,1,1,3.0
20024,5.0,1.0,5.0,2.0,1,1,0,0,1.0,3.0,1,1,3.0
20031,3.0,6.0,3.0,2.0,2,1,0,1,1.0,4.0,1,1,3.0
20032,6.0,5.0,6.0,2.0,0,1,0,1,1.0,3.0,1,1,3.0
20037,7.0,6.0,7.0,1.0,1,1,0,1,1.0,4.0,0,1,2.0
20038,5.0,2.0,5.0,2.0,0,1,0,0,1.0,4.0,1,1,3.0
20041,2.0,3.0,3.0,1.0,2,1,0,0,1.0,4.0,0,1,3.0
20042,6.0,7.0,7.0,2.0,2,1,0,1,1.0,1.0,1,1,3.0
20047,1.0,1.0,1.0,2.0,0,1,0,0,1.0,2.0,1,3,3.0
20049,2.0,1.0,2.0,1.0,0,1,0,0,1.0,4.0,0,3,4.0
20051,5.0,5.0,5.0,2.0,1,1,0,1,1.0,3.0,1,1,4.0
20053,4.0,5.0,5.0,2.0,2,1,0,1,1.0,4.0,1,1,3.0
20058,3.0,1.0,3.0,2.0,1,1,0,0,1.0,2.0,1,1,4.0
20060,2.0,3.0,2.0,2.0,0,1,0,0,2.0,4.0,1,1,3.0
20061,2.0,3.0,2.0,2.0,3,1,0,0,2.0,3.0,1,1,5.0
20069,5.0,4.0,5.0,1.0,2,1,0,1,1.0,4.0,0,1,3.0
20079,2.0,3.0,2.0,2.0,1,1,0,1,1.0,5.0,1,2,3.0
20080,4.0,2.0,4.0,2.0,1,1,0,1,1.0,4.0,1,0,3.0
20083,2.0,1.0,2.0,1.0,0,1,0,0,1.0,3.0,0,2,4.0
20101,1.0,2.0,2.0,2.0,2,1,0,0,1.0,4.0,1,1,3.0
20107,1.0,1.0,2.0,1.0,0,1,0,0,1.0,4.0,0,1,3.0
20111,1.0,2.0,1.0,2.0,0,1,0,0,2.0,3.0,1,0,5.0
20115,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,4.0
20117,2.0,2.0,3.0,1.0,0,1,0,1,1.0,3.0,0,3,3.0
20118,8.0,7.0,8.0,2.0,0,1,0,0,1.0,3.0,1,1,2.0
20123,1.0,2.0,1.0,2.0,2,1,0,0,2.0,2.0,1,1,4.0
20125,4.0,2.0,4.0,1.0,0,1,0,1,1.0,4.0,0,3,3.0
20130,3.0,1.0,3.0,2.0,2,1,0,0,1.0,4.0,1,1,3.0
20145,2.0,3.0,2.0,2.0,1,1,0,1,1.0,4.0,1,1,3.0
20147,6.0,5.0,6.0,2.0,3,1,0,1,1.0,4.0,1,1,3.0
20152,2.0,2.0,2.0,1.0,0,1,0,0,2.0,4.0,0,3,3.0
20159,8.0,8.0,8.0,1.0,1,1,0,1,1.0,2.0,0,1,3.0
20161,6.0,5.0,6.0,2.0,0,1,0,1,1.0,4.0,1,1,2.0
20162,1.0,1.0,1.0,2.0,0,1,0,0,1.0,1.0,1,0,3.0
20172,2.0,1.0,2.0,2.0,0,1,0,0,1.0,3.0,1,3,4.0
20176,10.0,9.0,10.0,1.0,2,1,0,1,1.0,5.0,0,1,2.0
20181,7.0,3.0,8.0,2.0,0,1,0,0,1.0,2.0,1,0,1.0
20193,5.0,1.0,6.0,1.0,0,1,0,0,1.0,1.0,0,3,1.0
20196,2.0,2.0,2.0,1.0,0,1,0,0,1.0,4.0,0,1,4.0
20197,2.0,2.0,2.0,2.0,3,1,0,0,1.0,4.0,1,1,3.0
20199,3.0,2.0,3.0,2.0,0,1,0,0,1.0,4.0,1,1,2.0
20201,1.0,1.0,2.0,1.0,0,1,0,0,1.0,5.0,0,1,2.0
20202,5.0,4.0,5.0,2.0,2,1,0,1,1.0,3.0,1,1,3.0
20204,1.0,2.0,1.0,2.0,1,1,0,0,1.0,3.0,1,1,3.0
20208,1.0,1.0,1.0,2.0,0,1,0,0,1.0,4.0,1,2,4.0
20213,2.0,1.0,2.0,2.0,2,1,0,1,1.0,4.0,1,2,3.0
20216,8.0,5.0,8.0,2.0,0,1,0,1,2.0,3.0,1,1,2.0
20217,3.0,2.0,4.0,1.0,2,1,0,0,1.0,2.0,0,1,2.0
20230,6.0,8.0,7.0,1.0,0,1,0,0,1.0,3.0,0,3,1.0
20231,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,4,3.0
20234,4.0,8.0,4.0,2.0,1,1,0,1,1.0,3.0,1,0,5.0
20239,1.0,1.0,1.0,2.0,0,1,0,0,1.0,5.0,1,0,4.0
20244,1.0,2.0,1.0,2.0,0,1,0,0,2.0,3.0,1,3,5.0
20245,6.0,6.0,7.0,1.0,1,1,0,1,1.0,4.0,0,1,3.0
20246,5.0,2.0,5.0,2.0,3,1,0,0,1.0,3.0,1,1,2.0
20249,3.0,3.0,3.0,1.0,0,1,0,1,1.0,3.0,0,3,4.0
20250,5.0,3.0,6.0,2.0,0,1,0,0,1.0,3.0,1,1,3.0
20254,2.0,3.0,2.0,2.0,1,1,0,1,1.0,5.0,1,1,4.0
20255,2.0,1.0,2.0,1.0,0,1,0,0,1.0,4.0,0,3,6.0
20257,10.0,10.0,10.0,2.0,2,1,0,0,1.0,4.0,1,1,2.0
20260,1.0,1.0,2.0,1.0,0,1,0,0,1.0,3.0,0,3,3.0
20262,2.0,3.0,3.0,2.0,0,1,0,1,1.0,2.0,1,3,1.0
20263,1.0,1.0,2.0,2.0,0,1,0,0,1.0,3.0,1,3,4.0
20269,1.0,1.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,5.0
20275,1.0,2.0,2.0,1.0,0,1,0,0,1.0,1.0,0,0,4.0
20277,2.0,1.0,2.0,2.0,3,1,0,0,2.0,5.0,1,2,5.0
20278,3.0,1.0,4.0,1.0,0,1,0,0,1.0,3.0,0,3,1.0
20279,1.0,2.0,1.0,2.0,2,1,0,0,1.0,4.0,1,1,3.0
20282,2.0,1.0,2.0,1.0,2,1,0,0,1.0,4.0,0,0,4.0
20284,1.0,2.0,1.0,1.0,0,1,0,0,1.0,3.0,0,3,3.0
20290,10.0,10.0,10.0,1.0,0,1,0,1,1.0,3.0,0,3,1.0
20291,5.0,3.0,5.0,2.0,3,1,0,1,1.0,4.0,1,1,5.0
20292,10.0,9.0,10.0,2.0,2,1,0,1,1.0,4.0,1,1,3.0
20299,2.0,1.0,3.0,2.0,0,1,0,0,2.0,4.0,1,1,3.0
20303,1.0,1.0,2.0,2.0,0,1,0,0,2.0,3.0,1,3,4.0
20306,3.0,3.0,3.0,1.0,0,1,0,1,1.0,2.0,0,0,2.0
20308,1.0,1.0,1.0,1.0,2,1,0,0,1.0,2.0,0,3,6.0
20310,7.0,8.0,7.0,2.0,3,1,0,1,1.0,5.0,1,1,4.0
20312,3.0,3.0,3.0,2.0,2,1,0,0,1.0,4.0,1,1,3.0
20313,1.0,3.0,2.0,2.0,2,1,0,1,1.0,4.0,1,1,2.0
20314,7.0,7.0,7.0,1.0,1,1,0,0,1.0,4.0,0,1,3.0
20315,1.0,1.0,1.0,2.0,1,1,0,0,2.0,4.0,1,1,4.0
20316,1.0,1.0,1.0,1.0,0,1,0,0,2.0,3.0,0,3,3.0
20322,4.0,8.0,4.0,2.0,1,1,0,1,2.0,3.0,1,1,3.0
20323,2.0,1.0,2.0,1.0,0,1,0,0,1.0,4.0,0,3,5.0
20325,7.0,6.0,8.0,1.0,2,1,0,0,1.0,3.0,0,1,2.0
20326,4.0,9.0,5.0,2.0,0,1,0,0,1.0,4.0,1,1,1.0
20333,2.0,1.0,2.0,1.0,2,1,0,0,1.0,2.0,0,0,4.0
20335,7.0,6.0,7.0,2.0,3,1,0,1,1.0,4.0,1,1,4.0
20339,5.0,5.0,6.0,2.0,1,1,0,1,1.0,4.0,1,1,4.0
20340,2.0,1.0,3.0,2.0,2,1,0,0,1.0,4.0,1,0,2.0
20344,3.0,3.0,3.0,1.0,0,1,0,0,1.0,1.0,0,3,3.0
20345,1.0,1.0,1.0,2.0,0,1,0,0,1.0,1.0,1,3,3.0
20354,7.0,5.0,7.0,1.0,1,1,0,1,1.0,4.0,0,1,5.0
20359,1.0,1.0,1.0,2.0,0,1,0,0,1.0,4.0,1,3,4.0
20360,3.0,4.0,4.0,2.0,0,1,0,0,1.0,4.0,1,4,4.0
20363,2.0,5.0,2.0,2.0,3,1,0,0,2.0,3.0,1,1,5.0
20367,2.0,2.0,2.0,1.0,2,1,0,0,1.0,4.0,0,1,5.0
20369,8.0,10.0,8.0,2.0,3,1,0,1,1.0,4.0,1,1,4.0
20370,3.0,2.0,4.0,2.0,0,1,0,0,1.0,3.0,1,1,3.0
20389,6.0,8.0,6.0,2.0,3,3,0,1,1.0,4.0,1,1,4.0
20396,8.0,7.0,8.0,1.0,2,3,0,1,1.0,3.0,0,1,4.0
20413,2.0,1.0,2.0,1.0,2,3,0,0,1.0,3.0,0,1,3.0
20424,9.0,8.0,10.0,2.0,1,3,0,1,1.0,3.0,1,1,3.0
20426,2.0,2.0,2.0,1.0,0,3,0,1,1.0,5.0,0,1,6.0
20428,8.0,9.0,8.0,1.0,0,3,0,1,1.0,4.0,0,1,3.0
20429,8.0,9.0,8.0,2.0,2,3,0,1,1.0,4.0,1,1,3.0
20449,6.0,3.0,6.0,2.0,3,3,0,1,1.0,5.0,1,1,6.0
20451,3.0,4.0,3.0,2.0,2,3,0,1,1.0,3.0,1,1,5.0
20454,2.0,4.0,3.0,1.0,0,3,0,0,1.0,3.0,0,3,3.0
20467,5.0,3.0,5.0,2.0,2,3,0,0,1.0,3.0,1,1,5.0
20481,8.0,8.0,8.0,2.0,1,3,0,1,1.0,2.0,1,1,4.0
20482,9.0,9.0,9.0,2.0,3,3,0,1,1.0,4.0,1,1,5.0
20489,2.0,2.0,2.0,2.0,0,3,0,1,1.0,1.0,1,0,6.0
20490,4.0,6.0,4.0,1.0,3,3,0,1,1.0,3.0,0,1,6.0
20502,5.0,6.0,5.0,1.0,3,3,0,1,1.0,3.0,0,1,6.0
20511,1.0,1.0,1.0,2.0,1,3,0,1,1.0,3.0,1,1,4.0
20517,8.0,8.0,8.0,1.0,1,3,0,1,1.0,4.0,0,1,4.0
20518,8.0,8.0,8.0,1.0,3,3,0,1,1.0,3.0,0,1,4.0
20544,2.0,3.0,2.0,1.0,0,3,0,1,1.0,4.0,0,1,3.0
20557,10.0,10.0,10.0,1.0,0,3,0,1,2.0,4.0,0,1,2.0
20560,2.0,1.0,2.0,2.0,0,3,0,1,1.0,1.0,1,3,5.0
20561,1.0,6.0,1.0,2.0,2,3,0,1,1.0,3.0,1,1,3.0
20566,5.0,6.0,5.0,2.0,0,3,0,1,1.0,5.0,1,1,3.0
20589,10.0,10.0,10.0,2.0,1,3,0,1,1.0,2.0,1,1,4.0
20597,7.0,5.0,7.0,2.0,1,3,0,0,1.0,4.0,1,1,2.0
20599,8.0,9.0,8.0,1.0,2,3,0,1,1.0,4.0,0,1,4.0
20605,9.0,10.0,9.0,2.0,1,3,0,1,2.0,4.0,1,1,2.0
20606,4.0,3.0,5.0,1.0,0,3,0,0,1.0,3.0,0,0,1.0
20608,1.0,2.0,2.0,1.0,2,3,0,1,1.0,4.0,0,1,4.0
20609,10.0,8.0,10.0,1.0,3,3,0,1,1.0,3.0,0,1,4.0
20633,3.0,3.0,4.0,2.0,0,3,0,1,1.0,2.0,1,1,4.0
20639,9.0,9.0,9.0,1.0,2,3,0,1,1.0,2.0,0,1,3.0
20643,7.0,6.0,7.0,2.0,0,3,0,0,1.0,4.0,1,1,4.0
20655,1.0,2.0,1.0,1.0,0,3,0,0,1.0,3.0,0,2,4.0
20663,3.0,5.0,4.0,1.0,3,3,0,0,1.0,3.0,0,1,5.0
20672,3.0,2.0,3.0,2.0,1,3,0,0,1.0,3.0,1,1,4.0
20684,9.0,1.0,9.0,2.0,2,3,0,1,1.0,4.0,1,1,4.0
20690,10.0,10.0,10.0,2.0,2,3,0,1,1.0,2.0,1,1,3.0
20694,1.0,2.0,2.0,1.0,2,3,0,0,1.0,4.0,0,1,5.0
20698,9.0,9.0,9.0,1.0,3,3,0,1,1.0,3.0,0,1,4.0
20703,6.0,8.0,6.0,2.0,0,3,0,0,1.0,3.0,1,1,2.0
20713,6.0,6.0,6.0,2.0,3,3,0,1,1.0,5.0,1,1,6.0
20720,9.0,7.0,9.0,1.0,3,3,0,1,1.0,4.0,0,1,5.0
20722,10.0,10.0,10.0,1.0,0,3,0,1,1.0,3.0,0,1,4.0
20723,8.0,6.0,9.0,1.0,3,3,0,0,1.0,4.0,0,0,3.0
20728,4.0,8.0,4.0,1.0,1,3,0,1,1.0,4.0,0,2,5.0
20737,9.0,9.0,9.0,2.0,2,3,0,1,1.0,3.0,1,1,4.0
20744,10.0,10.0,10.0,1.0,1,3,0,1,1.0,5.0,0,1,4.0
20747,1.0,1.0,1.0,2.0,0,3,0,0,1.0,4.0,1,2,4.0
20749,5.0,4.0,5.0,1.0,0,3,0,0,1.0,5.0,0,1,3.0
20750,3.0,3.0,4.0,2.0,3,3,0,0,1.0,4.0,1,1,6.0
20751,6.0,7.0,6.0,2.0,1,3,0,1,1.0,3.0,1,1,3.0
20764,2.0,2.0,2.0,1.0,3,3,0,1,1.0,4.0,0,1,6.0
20769,10.0,10.0,10.0,2.0,3,3,0,1,1.0,4.0,1,1,4.0
20772,5.0,7.0,5.0,1.0,3,3,0,1,1.0,3.0,0,1,3.0
20775,10.0,10.0,10.0,1.0,0,3,0,1,2.0,3.0,0,1,3.0
20777,7.0,5.0,7.0,2.0,3,3,0,1,1.0,4.0,1,1,5.0
20783,2.0,2.0,2.0,2.0,1,3,0,0,1.0,3.0,1,2,5.0
20789,9.0,9.0,9.0,2.0,3,3,0,1,1.0,4.0,1,1,5.0
20790,8.0,8.0,8.0,1.0,3,3,0,0,1.0,3.0,0,1,5.0
20794,6.0,6.0,7.0,1.0,2,3,0,0,1.0,3.0,0,1,2.0
20795,8.0,7.0,8.0,1.0,1,3,0,1,1.0,3.0,0,1,5.0
20796,5.0,8.0,6.0,2.0,3,3,0,1,2.0,4.0,1,1,3.0
20797,4.0,4.0,4.0,2.0,1,3,0,1,1.0,4.0,1,4,4.0
20802,8.0,6.0,8.0,2.0,3,3,0,1,1.0,4.0,1,1,5.0
20807,8.0,9.0,9.0,1.0,2,3,0,1,1.0,2.0,0,1,3.0
20815,4.0,4.0,4.0,1.0,2,3,0,1,1.0,4.0,0,1,6.0
20822,1.0,1.0,1.0,1.0,0,3,0,0,2.0,3.0,0,1,3.0
20825,6.0,9.0,6.0,1.0,0,3,0,1,2.0,2.0,0,1,3.0
